member_id,join_date,tier,city,age,gender,acquisition_channel,preferred_channel,transaction_count,total_spend,avg_basket_value,total_points_earned,total_points_redeemed,last_transaction_date,coupon_redemptions,referral_count,membership_status,preferred_category,app_installed,email_opt_in,sms_opt_in,points_unredeemed,high_value_flag,days_since_last_txn,churn_signal,redemp_rate,liability_flag,engagement_score
UM101146,2024-09-05 00:00:00,Silver,Pune,28,Female,Credit Card Partner,Omnichannel,5,44586,8917.2,4458,1043,2025-07-20 00:00:00,0,3,Churn Risk,Fashion,t,t,t,3415,0,345,1,23.40,0,2.28
UM101147,2025-12-09 00:00:00,Gold,Kochi,65,Female,Store,Online,15,208121,13874.73,20812,0,2026-06-06 00:00:00,,0,Active,Kids,f,f,t,20812,0,24,0,0.00,1,0.83
UM101148,2025-10-21 00:00:00,Silver,Ahmedabad,53,Male,Mobile App,Online,8,29409,3676.12,2940,1149,2026-02-24 00:00:00,6,3,Dormant,Home & Kitchen,t,t,f,1791,0,126,1,39.08,0,4.44
UM101149,2026-03-20 00:00:00,Silver,Jaipur,19,Male,QR Scan,Omnichannel,3,42919,14306.33,4291,0,2026-06-12 00:00:00,8,5,Active,Beauty,f,t,t,4291,0,18,0,0.00,0,6.17
UM101150,2026-04-19 00:00:00,Gold,Pune,18,Female,Store,Omnichannel,10,211635,21163.5,21163,4991,2026-06-15 00:00:00,9,3,Active,Electronics,t,f,f,16172,1,15,0,23.58,0,5.56
UM101151,2025-11-14 00:00:00,Platinum,Chennai,68,Male,Store,Omnichannel,16,390407,24400.44,39040,12510,2026-06-12 00:00:00,4,5,Active,Lifestyle,t,t,t,26530,1,18,0,32.04,0,5.56
UM101152,2023-08-08 00:00:00,Silver,Jaipur,36,Other,Campaign,Omnichannel,5,15272,3054.4,1527,0,2026-06-08 00:00:00,8,4,Active,Lifestyle,f,t,t,1527,0,22,0,0.00,0,5.61
UM101153,2023-11-18 00:00:00,Silver,Delhi,70,Male,QR Scan,Online,2,50465,25232.5,5046,2120,2026-05-06 00:00:00,4,3,Dormant,Electronics,t,t,f,2926,1,55,0,42.01,0,3.44
UM101154,2025-04-19 00:00:00,Silver,Pune,32,Male,Store,Omnichannel,5,34487,6897.4,3448,839,2025-10-27 00:00:00,9,5,Churn Risk,Fashion,t,t,f,2609,0,246,1,24.33,0,6.61
UM101155,2025-01-10 00:00:00,Silver,Pune,44,Other,QR Scan,Online,3,36709,12236.33,3670,899,2026-06-08 00:00:00,8,0,Active,Electronics,t,t,t,2771,0,22,0,24.50,0,2.83
UM101156,2024-06-21 00:00:00,Silver,Lucknow,58,Male,Mobile App,Offline,1,9975,9975,997,663,2026-06-01 00:00:00,1,1,Active,Beauty,t,t,t,334,0,29,0,66.50,0,1.06
UM101157,2024-05-06 00:00:00,Silver,Pune,21,Other,Store,Omnichannel,8,51010,6376.25,5101,2883,2026-06-12 00:00:00,3,2,Dormant,Lifestyle,t,t,t,2218,0,18,0,56.52,0,2.78
UM101158,2026-05-17 00:00:00,Gold,Bengaluru,40,Other,Campaign,Omnichannel,10,240426,24042.6,24042,6562,2026-06-16 00:00:00,10,1,Active,Kids,f,f,t,17480,1,14,0,27.29,0,4.56
UM101159,2023-05-29 00:00:00,Gold,Delhi,48,Male,Mobile App,Online,6,217614,36269,21761,0,2026-05-13 00:00:00,7,5,Dormant,Electronics,t,t,t,21761,1,48,0,0.00,1,6.00
UM101160,2025-05-22 00:00:00,Silver,Kochi,69,Male,QR Scan,Offline,2,14574,7287,1457,0,2026-05-28 00:00:00,1,5,Dormant,Fashion,f,t,t,1457,0,33,0,0.00,0,3.78
UM101161,2022-09-07 00:00:00,Gold,Delhi,40,Female,Website,Offline,9,81591,9065.67,8159,2945,2026-03-26 00:00:00,1,2,Churn Risk,Fashion,f,t,t,5214,0,96,1,36.10,0,2.17
UM101162,2022-10-04 00:00:00,Silver,Ahmedabad,99,Male,Website,Online,4,34308,8577,3430,2873,2026-06-03 00:00:00,10,0,Active,Beauty,f,f,t,557,0,27,0,83.76,0,3.56
UM101163,2025-11-16 00:00:00,Gold,Pune,25,Female,Campaign,Online,7,186130,26590,18613,0,2026-06-02 00:00:00,5,2,Active,Lifestyle,f,t,t,18613,1,28,0,0.00,1,3.39
UM101164,2023-05-28 00:00:00,Gold,Chandigarh,31,Male,Credit Card Partner,Offline,19,249538,13133.58,24953,4641,2026-06-22 00:00:00,0,,Active,Fashion,t,t,t,20312,0,8,0,18.60,0,1.06
UM101165,2023-05-17 00:00:00,Silver,Chennai,66,Female,Mobile App,Offline,3,31188,10396,3118,2372,2026-06-08 00:00:00,0,4,Active,Electronics,t,t,t,746,0,22,0,76.07,0,2.83
UM101166,2024-01-12 00:00:00,Silver,Kolkata,67,Male,Campaign,Offline,7,8012,1144.57,801,117,2026-02-25 00:00:00,6,0,Dormant,Kids,f,f,t,684,0,125,1,14.61,0,2.39
UM101167,2024-11-16 00:00:00,Platinum,Ahmedabad,36,Female,QR Scan,Offline,30,534547,17818.23,53454,11467,2026-06-18 00:00:00,1,4,Active,Beauty,t,t,f,41987,1,12,0,21.45,0,4.67
UM101168,2025-04-04 00:00:00,Silver,Kolkata,19,Other,QR Scan,Offline,8,27169,3396.12,2716,0,2026-06-12 00:00:00,8,2,Active,Sports,f,t,f,2716,0,18,0,0.00,0,4.44
UM101169,2023-04-15 00:00:00,Silver,Ahmedabad,34,Female,Website,Omnichannel,4,3450,862.5,345,0,2026-05-27 00:00:00,0,5,Dormant,Electronics,t,t,f,345,0,34,0,0.00,0,3.56
UM101170,2023-11-21 00:00:00,Platinum,Chandigarh,54,Male,Store,Offline,57,354770,6224.04,35477,6777,2026-01-21 00:00:00,7,2,Dormant,Kids,t,t,f,28700,0,160,1,19.10,0,6.83
UM101171,2024-11-07 00:00:00,Gold,Kochi,64,Female,Campaign,Omnichannel,17,179007,10529.82,17900,9005,2026-06-28 00:00:00,6,0,Active,Grocery,f,t,t,8895,0,2,0,50.31,0,2.94
UM101172,2024-05-22 00:00:00,Gold,Jaipur,74,Female,Store,Omnichannel,9,122861,13651.22,12286,0,2026-03-31 00:00:00,7,1,Dormant,Sports,t,t,t,12286,0,91,1,0.00,1,3.50
UM101173,2024-09-20 00:00:00,Silver,Delhi,60,Male,Campaign,Online,7,56556,8079.43,5655,1680,2026-03-02 00:00:00,10,2,Dormant,Home & Kitchen,f,t,t,3975,0,120,1,29.71,0,5.06
UM101174,2025-06-24 00:00:00,Gold,Hyderabad,74,Female,Store,Offline,11,166544,15140.36,16654,0,2026-06-02 00:00:00,2,5,Active,Sports,t,f,t,16654,0,28,0,0.00,1,4.61
UM101175,2024-05-23 00:00:00,Gold,Hyderabad,42,Other,Credit Card Partner,Omnichannel,18,68489,3804.94,6848,6025,2026-01-13 00:00:00,0,0,Dormant,Electronics,t,t,t,823,0,168,1,87.98,0,1.00
UM101176,2026-02-12 00:00:00,Silver,Bengaluru,47,Female,Store,Omnichannel,1,35465,35465,3546,0,2026-03-29 00:00:00,0,5,Churn Risk,Electronics,t,t,f,3546,1,93,1,0.00,0,3.39
UM101177,2022-07-25 00:00:00,Silver,Lucknow,42,Male,QR Scan,Omnichannel,3,34614,11538,3461,1782,2026-06-26 00:00:00,6,1,Active,Sports,t,t,t,1679,0,4,0,51.49,0,2.83
UM101178,2023-01-06 00:00:00,Platinum,Ahmedabad,60,Other,QR Scan,Omnichannel,19,518582,27293.79,51858,37125,2026-02-08 00:00:00,3,0,Dormant,Lifestyle,t,t,f,14733,1,142,1,71.59,0,2.06
UM101179,2024-10-23 00:00:00,Silver,Delhi,29,Male,Website,Online,4,7452,1863,745,296,2026-06-01 00:00:00,3,5,Active,Fashion,t,t,t,449,0,29,0,39.73,0,4.56
UM101180,2026-03-30 00:00:00,Gold,Kochi,67,Female,Campaign,Online,14,75968,5426.29,7596,2541,2026-06-06 00:00:00,5,3,Active,Lifestyle,f,f,f,5055,0,24,0,33.45,0,4.44
UM101181,2023-07-03 00:00:00,Silver,Jaipur,25,Male,Credit Card Partner,Offline,8,8297,1037.12,829,321,2026-06-08 00:00:00,0,1,Active,Fashion,f,t,t,508,0,22,0,38.72,0,1.11
UM101182,2025-09-01 00:00:00,Silver,Lucknow,29,Female,Store,Offline,8,32662,4082.75,3266,2257,2026-06-30 00:00:00,6,4,Churn Risk,Beauty,f,f,t,1009,0,0,0,69.11,0,5.11
UM101183,2024-08-13 00:00:00,Gold,Pune,75,Female,Campaign,Offline,20,57899,2894.95,5789,4525,2026-06-22 00:00:00,6,1,Active,Home & Kitchen,t,t,t,1264,0,8,0,78.17,0,3.78
UM101184,2025-07-06 00:00:00,Silver,Bengaluru,22,Male,Website,Omnichannel,7,56272,8038.86,5627,1330,2026-06-09 00:00:00,7,3,Active,Fashion,f,t,t,4297,0,21,0,23.64,0,4.72
UM101185,2023-05-13 00:00:00,Silver,Delhi,50,Male,Credit Card Partner,Omnichannel,1,25937,25937,2593,675,2026-06-03 00:00:00,7,1,Active,Beauty,f,t,t,1918,1,27,0,26.03,0,3.06
UM101186,2023-07-24 00:00:00,Silver,Lucknow,29,Other,QR Scan,Online,3,46296,15432,4629,3088,2026-06-23 00:00:00,0,3,Active,Home & Kitchen,f,f,t,1541,0,7,0,66.71,0,2.17
UM101187,2025-05-10 00:00:00,Gold,Mumbai,63,Other,Store,Omnichannel,16,124973,7810.81,12497,5977,2026-06-22 00:00:00,9,1,Active,Home & Kitchen,t,t,t,6520,0,8,0,47.83,0,4.56
UM101188,2022-11-06 00:00:00,Platinum,Chennai,31,Female,Credit Card Partner,Online,37,392234,10600.92,39223,11407,2026-06-08 00:00:00,9,3,Active,Kids,t,f,t,27816,0,22,0,29.08,0,7.06
UM101189,2024-08-14 00:00:00,Silver,Chandigarh,71,Female,Mobile App,Offline,3,34114,11371.33,3411,0,2026-01-26 00:00:00,3,3,Dormant,Lifestyle,f,f,t,3411,0,155,1,0.00,0,3.17
UM101191,2022-09-09 00:00:00,Silver,Chennai,56,Female,Campaign,Offline,1,8252,8252,825,307,2025-11-19 00:00:00,8,3,Churn Risk,Sports,f,t,f,518,0,223,1,37.21,0,4.72
UM101193,2023-05-24 00:00:00,Silver,Delhi,30,Male,Mobile App,Omnichannel,1,7858,7858,785,604,2026-06-12 00:00:00,6,4,Active,Grocery,t,t,f,181,0,18,0,76.94,0,4.72
UM101194,2024-03-10 00:00:00,Silver,Kochi,49,Female,Credit Card Partner,Online,1,48506,48506,4850,1791,2026-04-30 00:00:00,7,5,Churn Risk,Grocery,f,t,f,3059,1,61,0,36.93,0,5.72
UM101195,2023-02-09 00:00:00,Silver,Kochi,54,Other,QR Scan,Omnichannel,6,23769,3961.5,2376,1421,2026-02-14 00:00:00,4,1,Dormant,Fashion,t,t,t,955,0,136,1,59.81,0,2.33
UM101196,2023-04-12 00:00:00,Silver,Pune,23,Other,Campaign,Online,3,46947,15649,4694,3952,2026-06-02 00:00:00,10,2,Active,Home & Kitchen,f,t,t,742,0,28,0,84.19,0,4.83
UM101197,2025-08-26 00:00:00,Gold,Lucknow,56,Other,Referral,Omnichannel,7,106121,15160.14,10612,0,2026-06-22 00:00:00,4,0,Active,Electronics,t,t,f,10612,0,8,0,0.00,1,1.72
UM101198,2026-05-02 00:00:00,Silver,Kolkata,56,Male,Referral,Offline,7,40534,5790.57,4053,657,2026-06-05 00:00:00,3,4,Active,Kids,f,t,t,3396,0,25,0,16.21,0,4.06
UM101199,2024-10-03 00:00:00,Silver,Kochi,37,Male,Referral,Offline,7,16610,2372.86,1661,1123,2026-06-07 00:00:00,8,5,Active,Lifestyle,f,t,t,538,0,23,0,67.61,0,6.39
UM101200,2023-07-29 00:00:00,Silver,Pune,28,Other,QR Scan,Omnichannel,4,2454,613.5,245,0,2026-04-19 00:00:00,1,3,Dormant,Kids,f,t,t,245,0,72,0,0.00,0,2.56
UM101201,2024-11-05 00:00:00,Gold,Pune,54,Female,QR Scan,Omnichannel,20,106919,5345.95,10691,2823,2026-06-20 00:00:00,0,3,Active,Beauty,t,t,t,7868,0,10,0,26.41,0,3.11
UM101202,2022-11-09 00:00:00,Silver,Jaipur,23,Female,Mobile App,Online,2,57019,28509.5,5701,957,2026-05-09 00:00:00,9,3,Dormant,Sports,t,f,t,4744,1,52,0,16.79,0,5.11
UM101203,2026-01-16 00:00:00,Gold,Chandigarh,34,Male,Store,Offline,7,128350,18335.71,12835,2776,2026-06-07 00:00:00,9,1,Active,Fashion,f,f,t,10059,1,23,0,21.63,0,4.06
UM101204,2026-04-28 00:00:00,Gold,Pune,20,Female,Campaign,Offline,15,189745,12649.67,18974,1913,2026-06-14 00:00:00,10,3,Dormant,Beauty,t,t,t,17061,0,16,0,10.08,0,6.17
UM101205,2025-12-06 00:00:00,Silver,Chandigarh,23,Female,Campaign,Online,8,27670,3458.75,2767,0,2026-06-29 00:00:00,5,4,Active,Kids,f,t,f,2767,0,1,0,0.00,0,4.78
UM101206,2023-07-21 00:00:00,Silver,Kochi,64,Female,Website,Offline,5,44487,8897.4,4448,4448,2026-06-13 00:00:00,2,3,Active,Lifestyle,f,t,f,0,0,17,0,100.00,0,2.94
UM101207,2025-09-24 00:00:00,Silver,Jaipur,64,Male,Credit Card Partner,Offline,8,15576,1947,1557,0,2026-06-22 00:00:00,9,4,Dormant,Home & Kitchen,f,t,t,1557,0,8,0,0.00,0,6.11
UM101208,2024-04-29 00:00:00,Silver,Chennai,58,Female,Mobile App,Online,6,4887,814.5,488,382,2026-06-16 00:00:00,4,5,Active,Kids,t,t,f,106,0,14,0,78.28,0,5.00
UM101210,2022-07-24 00:00:00,Gold,Kolkata,68,Other,QR Scan,Offline,7,196607,28086.71,19660,6895,2026-06-03 00:00:00,1,5,Active,Home & Kitchen,t,t,t,12765,1,27,0,35.07,0,4.06
UM101211,2025-02-27 00:00:00,Silver,Kolkata,53,Female,Referral,Omnichannel,2,3744,1872,374,0,2026-06-30 00:00:00,7,4,Active,Fashion,f,f,f,374,0,0,0,0.00,0,5.11
UM101212,2024-03-19 00:00:00,Silver,Kolkata,32,Female,Mobile App,Offline,2,33084,16542,3308,848,2026-06-15 00:00:00,7,1,Active,Lifestyle,t,t,t,2460,0,15,0,25.63,0,3.11
UM101213,2022-12-25 00:00:00,Silver,Pune,75,Female,Website,Offline,4,6452,1613,645,188,2026-06-09 00:00:00,10,3,Active,Grocery,f,f,t,457,0,21,0,29.15,0,5.56
UM101214,2025-07-23 00:00:00,Silver,Kochi,62,Other,QR Scan,Offline,3,12501,4167,1250,673,2026-05-18 00:00:00,0,5,Dormant,Home & Kitchen,t,t,t,577,0,43,0,53.84,0,3.50
UM101215,2023-10-04 00:00:00,Silver,Pune,65,Other,Campaign,Offline,8,3458,432.25,345,208,2026-06-05 00:00:00,8,2,Active,Fashion,t,t,t,137,0,25,0,60.29,0,4.44
UM101216,2024-02-26 00:00:00,Platinum,Kochi,18,Female,Campaign,Offline,18,284406,15800.33,28440,17517,2026-06-14 00:00:00,6,0,Active,Home & Kitchen,t,t,t,10923,0,16,0,61.59,0,3.00
UM101217,2025-03-15 00:00:00,Silver,Pune,24,Male,Store,Online,1,9797,9797,979,569,2026-02-02 00:00:00,7,4,Dormant,Home & Kitchen,t,f,f,410,0,148,1,58.12,0,5.06
UM101218,2022-09-21 00:00:00,Gold,Pune,64,Other,QR Scan,Offline,15,108372,7224.8,10837,7408,2026-06-18 00:00:00,10,0,Active,Home & Kitchen,t,t,t,3429,0,12,0,68.36,0,4.17
UM101219,2025-09-08 00:00:00,Gold,Delhi,75,Other,Website,Online,9,86292,9588,8629,0,2026-06-22 00:00:00,8,1,Active,Lifestyle,f,t,f,8629,0,8,0,0.00,1,3.83
UM101220,2025-10-01 00:00:00,Gold,Ahmedabad,46,Male,Campaign,Online,14,119824,8558.86,11982,5669,2026-04-19 00:00:00,5,2,Churn Risk,Home & Kitchen,t,t,t,6313,0,72,0,47.31,0,3.78
UM101221,2023-10-22 00:00:00,Silver,Kolkata,27,Other,QR Scan,Offline,8,24575,3071.88,2457,0,2026-02-13 00:00:00,2,0,Dormant,Beauty,t,t,f,2457,0,137,1,0.00,0,1.11
UM101222,2023-04-26 00:00:00,Gold,Chennai,28,Male,QR Scan,Online,15,136009,9067.27,13600,0,2025-11-03 00:00:00,3,1,Churn Risk,Lifestyle,t,t,f,13600,0,239,1,0.00,1,2.50
UM101223,2024-10-29 00:00:00,Silver,Kochi,69,Male,Website,Online,1,44414,44414,4441,792,2026-06-04 00:00:00,6,4,Active,Grocery,t,t,t,3649,1,26,0,17.83,0,4.72
UM101224,2025-12-05 00:00:00,Silver,Kochi,63,Female,Website,Online,4,50393,12598.25,5039,4219,2026-04-20 00:00:00,9,0,Churn Risk,Grocery,t,f,f,820,0,71,0,83.73,0,3.22
UM101225,2025-10-29 00:00:00,Silver,Ahmedabad,51,Male,Website,Omnichannel,3,49525,16508.33,4952,3917,2026-06-21 00:00:00,5,2,Active,Fashion,t,f,t,1035,0,9,0,79.10,0,3.17
UM101226,2025-11-17 00:00:00,Silver,Hyderabad,50,Female,Campaign,Omnichannel,1,33946,33946,3394,2406,2026-06-19 00:00:00,8,0,Active,Lifestyle,t,t,t,988,1,11,0,70.89,0,2.72
UM101227,2022-07-25 00:00:00,Silver,Chandigarh,54,Other,Mobile App,Omnichannel,5,39101,7820.2,3910,1667,2026-06-17 00:00:00,4,2,Active,Beauty,t,t,t,2243,0,13,0,42.63,0,2.94
UM101228,2024-07-15 00:00:00,Silver,Bengaluru,72,Other,Campaign,Online,4,48636,12159,4863,845,2026-02-20 00:00:00,1,1,Churn Risk,Home & Kitchen,f,t,t,4018,0,130,1,17.38,0,1.22
UM101229,2025-12-05 00:00:00,Gold,Jaipur,24,Other,Campaign,Online,11,71126,6466,7112,0,2026-06-10 00:00:00,9,5,Active,Home & Kitchen,t,f,f,7112,0,20,0,0.00,1,6.94
UM101230,2024-05-18 00:00:00,Silver,Hyderabad,47,Male,Website,Omnichannel,6,48918,8153,4891,0,2026-06-07 00:00:00,,4,Active,Fashion,f,t,t,4891,0,23,0,0.00,0,3.00
UM101231,2023-01-15 00:00:00,Silver,Chennai,70,Female,Mobile App,Online,2,20396,10198,2039,208,2026-05-01 00:00:00,10,1,Dormant,Beauty,t,t,t,1831,0,60,0,10.20,0,4.11
UM101232,2026-03-17 00:00:00,Silver,Chennai,55,Other,Referral,Online,7,59783,8540.43,5978,0,2026-06-30 00:00:00,6,1,Active,Home & Kitchen,f,f,f,5978,0,0,0,0.00,1,3.06
UM101233,2023-09-19 00:00:00,Silver,Delhi,59,Female,Referral,Online,2,34369,17184.5,3436,1706,2026-06-18 00:00:00,9,,Active,Lifestyle,f,t,t,1730,1,12,0,49.65,0,3.11
UM101234,2022-11-21 00:00:00,Silver,Pune,74,Female,Store,Omnichannel,1,15161,15161,1516,1146,2026-06-11 00:00:00,8,4,Active,Grocery,f,t,t,370,0,19,0,75.59,0,5.39
UM101235,2026-04-03 00:00:00,Silver,Pune,48,Male,Campaign,Offline,7,30565,4366.43,3056,2038,2026-06-28 00:00:00,0,3,Active,Sports,t,t,t,1018,0,2,0,66.69,0,2.39
UM101236,2022-12-09 00:00:00,Gold,Pune,36,Male,Referral,Offline,9,121626,13514,12162,9767,2026-02-28 00:00:00,5,0,Churn Risk,Grocery,t,t,t,2395,0,122,1,80.31,0,2.17
UM101237,2023-07-20 00:00:00,Silver,Bengaluru,45,Female,QR Scan,Online,5,35732,7146.4,3573,2955,2026-03-05 00:00:00,6,0,Dormant,Sports,f,f,f,618,0,117,1,82.70,0,2.28
UM101238,2022-09-28 00:00:00,Silver,Chennai,64,Other,Referral,Online,6,12070,2011.67,1207,802,2026-06-09 00:00:00,9,3,Active,Sports,f,t,f,405,0,21,0,66.45,0,5.33
UM101239,2022-08-06 00:00:00,Silver,Mumbai,40,Female,Mobile App,Online,2,29961,14980.5,2996,0,2026-04-13 00:00:00,10,4,Dormant,Electronics,t,t,f,2996,0,78,0,0.00,0,6.11
UM101240,2025-01-27 00:00:00,Gold,Lucknow,59,Other,QR Scan,Offline,18,208788,11599.33,20878,0,2026-06-03 00:00:00,8,2,Active,Grocery,t,t,t,20878,0,27,0,0.00,1,5.00
UM101241,2024-03-19 00:00:00,Gold,Mumbai,61,Male,QR Scan,Online,9,118087,13120.78,11808,0,2026-06-15 00:00:00,9,4,Active,Electronics,f,t,t,11808,0,15,0,0.00,1,6.17
UM101242,2022-11-29 00:00:00,Silver,Kolkata,26,Female,Store,Omnichannel,2,27046,13523,2704,0,2025-11-12 00:00:00,3,0,Churn Risk,Electronics,t,t,t,2704,0,230,1,0.00,0,1.11
UM101243,2025-07-23 00:00:00,Silver,Hyderabad,38,Other,Referral,Offline,2,43521,21760.5,4352,3456,2026-06-21 00:00:00,1,3,Active,Lifestyle,f,t,t,896,1,9,0,79.41,0,2.44
UM101244,2025-10-30 00:00:00,Silver,Ahmedabad,35,Other,Mobile App,Omnichannel,3,56167,18722.33,5616,3691,2026-01-06 00:00:00,6,1,Dormant,Lifestyle,t,t,f,1925,1,175,1,65.72,0,2.83
UM101245,2023-09-27 00:00:00,Platinum,Hyderabad,46,Male,Website,Online,51,585734,11484.98,58573,14558,2026-06-23 00:00:00,10,4,Active,Kids,t,t,t,44015,0,7,0,24.85,0,8.83
UM101246,2022-08-31 00:00:00,Silver,Bengaluru,69,Male,Website,Omnichannel,1,27293,27293,2729,1094,2026-06-15 00:00:00,6,4,Active,Sports,f,f,t,1635,1,15,0,40.09,0,4.72
UM101247,2025-08-17 00:00:00,Silver,Pune,29,Female,Credit Card Partner,Online,1,28753,28753,2875,2578,2026-03-27 00:00:00,0,3,Dormant,Electronics,t,t,t,297,1,95,1,89.67,0,2.06
UM101248,2023-02-18 00:00:00,Silver,Pune,59,Other,Credit Card Partner,Omnichannel,2,5826,2913,582,0,2026-05-03 00:00:00,8,1,Dormant,Kids,t,t,t,582,0,58,0,0.00,0,3.44
UM101249,2022-12-08 00:00:00,Silver,Chandigarh,53,Male,Store,Offline,1,20342,20342,2034,0,2026-06-10 00:00:00,10,5,Active,Beauty,t,t,t,2034,1,20,0,0.00,0,6.72
UM101250,2026-04-08 00:00:00,Silver,Chennai,38,Other,Credit Card Partner,Offline,4,12874,3218.5,1287,504,2026-06-24 00:00:00,10,3,Active,Fashion,t,t,f,783,0,6,0,39.16,0,5.56
UM101251,2022-12-15 00:00:00,Silver,Hyderabad,18,Other,Mobile App,Offline,7,24477,3496.71,2447,420,2026-06-07 00:00:00,8,0,Active,Beauty,t,t,f,2027,0,23,0,17.16,0,3.06
UM101252,2024-01-06 00:00:00,Silver,Ahmedabad,67,Female,Credit Card Partner,Omnichannel,3,7606,2535.33,760,204,2026-06-28 00:00:00,2,3,Active,Home & Kitchen,f,f,f,556,0,2,0,26.84,0,2.83
UM101253,2022-09-14 00:00:00,Gold,Pune,25,Other,Store,Omnichannel,10,212745,21274.5,21274,18207,2026-04-10 00:00:00,5,4,Churn Risk,Beauty,f,f,t,3067,1,81,0,85.58,0,4.89
UM101254,2023-09-21 00:00:00,Silver,Kochi,25,Female,Store,Omnichannel,4,2783,695.75,278,117,2026-06-12 00:00:00,9,2,Active,Lifestyle,f,t,t,161,0,18,0,42.09,0,4.56
UM101255,2025-02-03 00:00:00,Silver,Mumbai,74,Other,Mobile App,Omnichannel,8,28001,3500.12,2800,0,2026-06-20 00:00:00,5,3,Active,Home & Kitchen,t,t,t,2800,0,10,0,0.00,0,4.11
UM101256,2025-05-09 00:00:00,Silver,Kolkata,47,Other,Credit Card Partner,Online,8,36385,4548.12,3638,3087,2026-04-30 00:00:00,10,4,Dormant,Sports,f,t,f,551,0,61,0,84.85,0,6.44
UM101257,2025-07-10 00:00:00,Silver,Chandigarh,45,Other,Credit Card Partner,Offline,1,23473,23473,2347,1594,2026-06-23 00:00:00,4,2,Active,Beauty,t,t,f,753,1,7,0,67.92,0,2.72
UM101258,2026-03-22 00:00:00,Platinum,Mumbai,29,Other,Credit Card Partner,Omnichannel,19,334882,17625.37,33488,0,2026-06-28 00:00:00,8,4,Active,Sports,t,t,f,33488,1,2,0,0.00,1,6.39
UM101259,2022-07-15 00:00:00,Silver,Kochi,34,Other,QR Scan,Offline,6,55000,9166.67,5500,2573,2026-01-18 00:00:00,9,2,Dormant,Lifestyle,t,t,f,2927,0,163,1,46.78,0,4.67
UM101260,2025-10-30 00:00:00,Silver,Jaipur,42,Male,QR Scan,Offline,8,57777,7222.12,5777,3861,2026-06-19 00:00:00,4,0,Active,Kids,t,t,t,1916,0,11,0,66.83,0,1.78
UM101261,2024-10-03 00:00:00,Silver,Jaipur,25,Other,Campaign,Online,1,30183,30183,3018,0,2026-01-17 00:00:00,10,0,Dormant,Home & Kitchen,t,f,f,3018,1,164,1,0.00,0,3.39
UM101262,2024-06-09 00:00:00,Silver,Ahmedabad,27,Other,Campaign,Offline,2,57452,28726,5745,0,2026-06-27 00:00:00,6,4,Active,Home & Kitchen,f,t,t,5745,1,3,0,0.00,1,4.78
UM101263,2025-04-14 00:00:00,Silver,Mumbai,25,Other,Website,Offline,1,25976,25976,2597,514,2026-06-01 00:00:00,8,0,Active,Fashion,t,t,f,2083,1,29,0,19.79,0,2.72
UM101264,2022-09-02 00:00:00,Silver,Jaipur,33,Female,Website,Online,7,27459,3922.71,2745,910,2026-06-25 00:00:00,2,4,Active,Kids,t,f,t,1835,0,5,0,33.15,0,3.72
UM101265,2024-09-27 00:00:00,Silver,Kolkata,35,Female,Mobile App,Online,6,51970,8661.67,5197,2840,2026-05-21 00:00:00,9,3,Dormant,Beauty,t,t,f,2357,0,40,0,54.65,0,5.33
UM101266,2022-08-17 00:00:00,Silver,Mumbai,25,Male,Referral,Online,1,49034,49034,4903,3667,2026-01-17 00:00:00,4,3,Dormant,Home & Kitchen,t,t,t,1236,1,164,1,74.79,0,3.39
UM101267,2022-11-06 00:00:00,Silver,Chandigarh,20,Male,Store,Online,3,17361,5787,1736,0,2026-01-21 00:00:00,0,4,Dormant,Grocery,f,t,t,1736,0,160,1,0.00,0,2.83
UM101268,2025-01-23 00:00:00,Silver,Kolkata,66,Other,Mobile App,Omnichannel,3,57028,19009.33,5702,0,2026-05-27 00:00:00,9,2,Dormant,Lifestyle,t,t,t,5702,1,34,0,0.00,1,4.50
UM101269,2024-09-12 00:00:00,Gold,Lucknow,63,Other,QR Scan,Offline,13,91206,7015.85,9120,2881,2026-05-14 00:00:00,4,0,Dormant,Fashion,t,f,t,6239,0,47,0,31.59,0,2.06
UM101270,2022-08-20 00:00:00,Gold,Bengaluru,35,Male,Campaign,Offline,11,82127,7466.09,8212,5875,2026-05-29 00:00:00,5,1,Dormant,Fashion,f,t,t,2337,0,32,0,71.54,0,2.94
UM101271,2022-11-16 00:00:00,Silver,Lucknow,44,Female,Mobile App,Offline,6,32281,5380.17,3228,1214,2026-06-25 00:00:00,3,1,Active,Grocery,t,t,f,2014,0,5,0,37.61,0,2.00
UM101272,2023-03-15 00:00:00,Silver,Chennai,70,Other,Website,Omnichannel,4,10513,2628.25,1051,808,2026-06-30 00:00:00,6,5,Active,Sports,t,t,f,243,0,0,0,76.88,0,5.56
UM101273,2026-04-08 00:00:00,Silver,Mumbai,19,Female,Store,Offline,6,23813,3968.83,2381,710,2026-06-04 00:00:00,4,2,Active,Lifestyle,t,f,f,1671,0,26,0,29.82,0,3.00
UM101274,2024-05-18 00:00:00,Gold,Chandigarh,34,Female,Campaign,Offline,14,238746,17053.29,23874,11327,2025-07-09 00:00:00,1,4,Churn Risk,Kids,t,t,f,12547,1,356,1,47.44,0,3.78
UM101275,2025-03-25 00:00:00,Silver,Lucknow,28,Female,Store,Omnichannel,6,46448,7741.33,4644,629,2026-06-11 00:00:00,4,4,Active,Sports,t,t,t,4015,0,19,0,13.54,0,4.33
